,title,summarylinks,name,location
1488,Systems Analyst,/rc/clk?jk=d58808a8913b3cbb&fccid=93ead626f9fa00c9&vjs=3,InfoBuilders,"Irving, TX 75038 (Cottonwood area)"
1490,Commercial Credit Analyst,/company/Lubbock-National-Bank/jobs/Commercial-Credit-Analyst-1175db2cf22488ea?fccid=f657f1d8ad41e1f9&vjs=3,Commerce National Bank,"Fort Worth, TX 76102"
1492,Deal and Certification Analyst,/rc/clk?jk=3371cd83592c28e3&fccid=31983fe75ad38002&vjs=3,Mr. Cooper,"Irving, TX 75063"
1521,Corporate Accountant,/rc/clk?jk=aff6e94d008b4073&fccid=249311ff459c7e6c&vjs=3,365 Auto Sales Training,"Richland Hills, TX 76182 (Eastside area)"
1523,Oracle Functional Analyst Value Chain Planning,/rc/clk?jk=9db0b25a2219f961&fccid=576943881c0738c2&vjs=3,CES,"Irving, TX"
1557,Front End Application Developer - Entry Level - Recent Gradu...,/rc/clk?jk=97f91f29fe60723b&fccid=ee6a99db163236c2&vjs=3,Atos,"Irving, TX"
1559,"Software Engineer I,Irving, TX",/rc/clk?jk=0611ee6ff457b53b&fccid=b6952228efefc492&vjs=3,Deligent,"Irving, TX 75038 (Cottonwood area)"
1561,Entry level Java Developer,/company/IMCS/jobs/Entry-Level-Java-Developer-325616d14d6a7cca?fccid=5b0e7797322c1ef1&vjs=3,IMCS GROUP,"Irving, TX 75063 (Freeport/Hackberry area)"
1567,Electronic and Software Engineering Opportunities,/rc/clk?jk=2294753021806b1c&fccid=af89ba95563d99de&vjs=3,Moog Inc.,"Fort Worth, TX"
1572,Java Developer,/company/Proximate-Technologies-Inc./jobs/Java-Developer-26aba2e15c1efdad?fccid=7c4f21c913009ed2&vjs=3,Proximate Technologies Inc.,"Dallas, TX 75214 (Northeast Dallas area)"
1579,Java Developer,/company/Callibus/jobs/Java-Developer-d51835a6b74d2bcd?fccid=c3809234af2e1b09&vjs=3,Callibus Inc,"Irving, TX"
1581,Junior Unity Developer,/rc/clk?jk=b15ab76111c36979&fccid=82867e7c7dcc6733&vjs=3,RoboKind,"Dallas, TX 75201 (City Center District area)"
1583,Software Developer,/rc/clk?jk=06709a3d85c44c03&fccid=2f91175d445d18c1&vjs=3,Friendly Consultants,"Irving, TX"
1585,Required Java Developer (OPT/CPT),/company/Tek-Ninjas-Solutions/jobs/Java-Developer-6ccea932e525b63b?fccid=644bb9b7f3e5fb26&vjs=3,Tek Ninjas Solutions,"Dallas, TX"
1591,Programmer,/rc/clk?jk=0f21ca9ac2803ba5&fccid=f10cefed175f94c3&vjs=3,HBS Systems,"Richardson, TX 75080"
1594,Oracle Database Administrator/Developer,/company/Callibus/jobs/Oracle-Database-Administrator-Developer-a2b75978f4d88c7b?fccid=c3809234af2e1b09&vjs=3,Callibus Inc,"Irving, TX"
1596,Web Developer,/company/PalmAgent-Inc./jobs/Web-Developer-f7e8d4c6301a8ee6?fccid=2d4724614775d29c&vjs=3,PalmAgent Inc.,"Southlake, TX 76092"
1599,Java Developer,/rc/clk?jk=0eec461a6a05b73a&fccid=5b9ea0c3e742dd34&vjs=3,Donato Technologies,"Dallas, TX"
1600,WordPress Developer,/rc/clk?jk=b11dec451281b317&fccid=8a1f85c8a7038d89&vjs=3,Kapoor IT Consulting,"Arlington, TX"
1602,Software System Developer (Database Developer),/rc/clk?jk=3060ba7747e053fe&fccid=7069c51a155198fa&vjs=3,Expedent,"Irving, TX"
1603,Database Developer,/rc/clk?jk=e52ecd585869c227&fccid=25039f950f78d541&vjs=3,SiriusXM,"Irving, TX"
1605,Senior Software Engineer,/rc/clk?jk=b9f70b5b130645a1&fccid=25039f950f78d541&vjs=3,SiriusXM,"Irving, TX"
1607,.Net/WPF Developer,/rc/clk?cmp=Practicehwy-%2F-eIVF&ti=Net+Wpf+Developer&jk=89f0bfba22c0301b&fccid=246f59cfec055316&vjs=3,Practicehwy,"Irving, TX 75038 (Cottonwood area)"
1609,Web Programmer,/rc/clk?jk=1fbad4f3d514261e&fccid=ccfa7a3b1d0df345&vjs=3,New World Recycling,"Fort Worth, TX 76106 (Diamond Hill - Jarvis area)"
1611,"Software Developers, Systems Software",/rc/clk?jk=59558f8eb12c9138&fccid=3b96df6e879c3412&vjs=3,Numero Solutions,"Irving, TX"
1612,Senior Software Engineer,/rc/clk?jk=54cdd36d7acfcd49&fccid=5347d3aa55708b4b&vjs=3,Huckabuy,"Dallas, TX"
1613,2020 Fall Co-op - Simulation Lab - Computer Science/Computer...,/rc/clk?jk=186196db9527e493&fccid=0c201367cb03df15&vjs=3,Bell Textron Inc.,"Fort Worth, TX"
1614,Database Developer Apprentice Sci Tools 001,/rc/clk?jk=e053691ddefd964f&fccid=03c1272fd837abd5&vjs=3,"Spencer Cole, LLC","Fort Worth, TX"
1615,.Net Web Developer,/rc/clk?jk=47fd01bfd2a382a4&fccid=ddd973aea205da65&vjs=3,Summit Racing Equipment,"Arlington, TX 76018 (Southeast area)"
1616,Magento Developer,/company/Bluefox-Technologies/jobs/Magento-Developer-611b0aee8b20152c?fccid=37cf1a1114552134&vjs=3,Bluefox Technologies,"Dallas, TX"
1617,Cloud Engineer,/rc/clk?jk=65bbca39ab557234&fccid=51f04b221d649230&vjs=3,Frontend Arts,"Richardson, TX"
1618,Embedded C Developer,/rc/clk?jk=5cf0dd659a222523&fccid=c938eee164c4c383&vjs=3,Fults & Associates,"Grapevine, TX"
1619,3D SW Engineer,/rc/clk?jk=dc56647a6845858c&fccid=ade57e319a4da8b9&vjs=3,HumCap Recruiting,"Richardson, TX"
1622,Devops Engineer,/rc/clk?jk=3d118a31e481384c&fccid=f98a795e3f8f8795&vjs=3,Conlogy,"Farmers Branch, TX 75234"
1623,Sr. Software Developer,/rc/clk?jk=e94e449ab5400d8c&fccid=c24aa6d53243e8be&vjs=3,"Novo Labs, Inc.","Dallas, TX"
1624,DevOps engineer,/rc/clk?jk=9895da1fbc8d02ed&fccid=91edf2d1faaefd1c&vjs=3,Softweb Solutions,"Dallas, TX"
1627,Web Programmer,/rc/clk?jk=c80bd732d80511c3&fccid=78d8ce645270f338&vjs=3,KOINFO IT & WEB SOLUTIONS,"Dallas, TX 75234 (Preston Hollow area)"
1630,"Marketing Intern - Social Media, SEO, Web Design, WordPress,...",/company/LIFT-Creations/jobs/Marketing-Intern-135a7b7de6bb25a6?fccid=8836d5aa8c13c041&vjs=3,LIFT - The Marketing Agency,"Fort Worth, TX 76107 (Arlington Heights area)"
1632,Magento 2 Developer,/rc/clk?jk=d8b3fd6f2a7fabac&fccid=920cb5b53f039168&vjs=3,Creatuity,"Richardson, TX 75080"
1633,Java Developer II,/rc/clk?jk=5876b7f395689924&fccid=3c74eafe288fc8ca&vjs=3,Charles Schwab Inc.,"Westlake, TX 76262"
1634,C#.NET Developer II,/rc/clk?jk=e49650c57af30b3b&fccid=3c74eafe288fc8ca&vjs=3,Charles Schwab Inc.,"Westlake, TX 76262"
1635,DevOps - Continuous Delivery-Lead,/rc/clk?jk=405782ad817e8b7d&fccid=8d25321c1defe73f&vjs=3,Wipro LTD,"Westlake, TX"
1641,PHP eCommerce Development Intern,/rc/clk?jk=914b1313a0f7817b&fccid=920cb5b53f039168&vjs=3,Creatuity,"Richardson, TX 75080"
1643,Frontend Engineer,/rc/clk?jk=498313a5e9521eb2&fccid=3308810ce41f269a&vjs=3,"Mindsize, LLC","Fort Worth, TX"
1644,Mobile Application Developer (Android / iOS),/rc/clk?jk=c55ab536e3ca7942&fccid=053c49422809fa9f&vjs=3,Simulas,"Irving, TX 75038"
1646,Bluetooth Embedded Engineer,/rc/clk?jk=773d8a7dc04d01c0&fccid=fc8974d8240022dc&vjs=3,Systel,"Dallas, TX"
1648,Software Developers (AMENGC#10),/rc/clk?jk=1181e59de1bf7a41&fccid=782fd01e393ab5bb&vjs=3,Amensys,"Lewisville, TX 75057"
1649,DevOps Architect,/rc/clk?jk=9d920fcee9b23b9d&fccid=915f61fec1720c40&vjs=3,Maven Wave Partners,"Dallas, TX"
1650,"SingleView Lead (C++ , Java)",/rc/clk?jk=b9ea216462d2a634&fccid=d7bd51c63266d60a&vjs=3,Ace-stack LLC,"Dallas, TX"
1677,Web Developers (AMENGC#7),/rc/clk?jk=19a173d58613499f&fccid=782fd01e393ab5bb&vjs=3,Amensys,"Lewisville, TX 75057"
1679,Java Developers (AMENGC#8),/rc/clk?jk=3b54d237e3435a54&fccid=782fd01e393ab5bb&vjs=3,Amensys,"Lewisville, TX 75057"
1697,GIS ANALYST I.8030200,/rc/clk?jk=0be54541eea6408d&fccid=63dc47ddbc3a4e7d&vjs=3,"Dallas County, TX","Dallas County, TX"
1702,Data Research Specialist,"/company/Universal-Air-Conditioner,-Inc./jobs/Data-Research-Specialist-ddcd908e6a3aa61e?fccid=6ec0b06fe272d9ce&vjs=3","Universal Air Conditioner, Inc.","Mansfield, TX 76063"
1720,Inventory Control Analyst,/rc/clk?jk=86766c69c0c2f6d7&fccid=53669af6b33b3fd3&vjs=3,Callaway Golf Sales Company,"Roanoke, TX"
1722,Accounting/Data programming Associate,/company/Bloomfield-Homes/jobs/Accounting-Data-Programming-Associate-a04b26ee2180aae3?fccid=d1f169b5c63fb949&vjs=3,Bloomfield Homes,"Southlake, TX 76092"
1723,Business Analyst,/rc/clk?jk=540b5956f99faf5c&fccid=91678874ec878039&vjs=3,Uniso Technologies,"Irving, TX 75038 (Cottonwood area)"
1740,Pricing Execution Analyst,/rc/clk?jk=e7cec55079c67ec0&fccid=0baeda30862a1ada&vjs=3,Interstate Batteries,"Dallas, TX 75238 (Northeast Dallas area)"
1741,Programmer Analyst,/rc/clk?jk=fea7d440c8400248&fccid=070432a4c81fa781&vjs=3,TIRUVEN,"Irving, TX"
1742,Budget Analyst,/rc/clk?jk=61719df3199f2695&fccid=950d1c454894080f&vjs=3,"SilverXis, Inc.","Irving, TX 75063"
1759,Financial Analyst,/rc/clk?jk=6ff8b85d4448483c&fccid=309cdca72a07a678&vjs=3,Palm Harbor Homes,"Addison, TX"
1777,Retail Compliance Analyst,/rc/clk?jk=b230877899989e8e&fccid=2ab67877a366fc2e&vjs=3,Vistra Corporate Services Company,"Irving, TX"
1779,Branch Analyst Program,/rc/clk?jk=168beeab30e51b30&fccid=0c39fb2c91742dcf&vjs=3,Morgan Stanley,"Dallas, TX"
1782,Financial Analyst,/rc/clk?jk=ff62a44eca65b2e0&fccid=38751066f3ed4406&vjs=3,"Suntex Marina Investors, LLC","Dallas, TX 75252 (Far North area)"
1783,Programmer Analyst II - Integration,/rc/clk?jk=cfbb173d8513c24a&fccid=130b3e79d76146f6&vjs=3,FedEx Supply Chain,"Fort Worth, TX 76118"
1798,Data Architect,/rc/clk?jk=636df5e8bd4c59a0&fccid=2150b2a4695db8ee&vjs=3,Cyber Infotech,"Dallas, TX"
1800,Workforce Analyst,/rc/clk?jk=fcb5e41ceb4c70e1&fccid=88f5d9a70576ec2a&vjs=3,"Teladoc Health, Inc","Lewisville, TX"
1802,Junior Business Technology Consultant - Metro DC,/rc/clk?jk=363588c72c3426ea&fccid=2525ee368b671cd8&vjs=3,FDM Group,"Arlington, TX"
1803,Computer Consultants,/rc/clk?jk=10d5f82570f1fc15&fccid=5c4609aeec2de08a&vjs=3,Adept Consultants,"Irving, TX 75038 (Cottonwood area)"
1805,Security Analyst,/rc/clk?jk=a69e4c4007076073&fccid=65670702cc8dce3a&vjs=3,Talent 101,"Dallas, TX 75243 (Northeast Dallas area)"
1806,"Remote Access Analyst (C12/AVP) Irving, TX",/rc/clk?jk=670b4092a3d133df&fccid=5bcd1ef0a7f4fb99&vjs=3,CITI,"Irving, TX 75039 (Freeport/Hackberry area)"
1807,SQL Developer - Consultant,/rc/clk?jk=a5d4a445ba11b683&fccid=872df73a1b25d4bc&vjs=3,Armeta Analytics,"Dallas, TX"
1808,Special Loans Analyst II,/rc/clk?jk=643beb0d0a409a9c&fccid=31983fe75ad38002&vjs=3,Mr. Cooper,"Irving, TX 75063"
1813,Cybersecurity Engineer,"/company/Wiznucleus,-Inc./jobs/Cybersecurity-Engineer-5dc6dab09304a241?fccid=2a924ddddd98f2f3&vjs=3","WizNucleus, Inc.","Dallas, TX"
1818,SDWAN Engineer,/company/CommandLink/jobs/Sdwan-Engineer-7c7c583c960b1b90?fccid=4502b86a699f86ed&vjs=3,CommandLink,"Dallas, TX"
1821,Security Engineer,/rc/clk?jk=999ac6deb64aeb22&fccid=f36d675e2036b2e5&vjs=3,Digital Realty,"Dallas, TX"
1824,QA Engineer (Remote Opportunity - US Only),/rc/clk?jk=b13ec7d1af02e76e&fccid=f1cceeec60b03e61&vjs=3,Titan School Solutions,"Dallas, TX 75261"
1826,Service Desk Engineer,/rc/clk?jk=720393cc9ce2841e&fccid=8fe17300ccd5adc9&vjs=3,THE FULCRUM GROUP,"Keller, TX 76244"
1827,IBX Facility Engineer III,/rc/clk?jk=5c4f8d2dc97b51df&fccid=e15d9e27876d9dc3&vjs=3,Equinix,"Dallas, TX 75207 (Near East area)"
1828,Engineer I - Water/Wastewater Treatment - NTX,/rc/clk?jk=9f0afc1e441009e8&fccid=55dcf864adc56492&vjs=3,Freese & Nichols Inc,"Fort Worth, TX 76109 (Tcu-West Cliff area)"
1829,Quality Assurance Engineer,/rc/clk?jk=c565695a8fd98d93&fccid=c9c59912c8629d11&vjs=3,"Medecision, Inc.","Dallas, TX 75201 (City Center District area)"
1831,Project Engineer,/rc/clk?jk=7733fc37be914180&fccid=845bfcf6f280ace0&vjs=3,"Kalman & Company, Inc.","Fort Worth, TX"
1832,Operations and Technology Associate,/rc/clk?jk=cb91e335460887ac&fccid=bc0f0db26f769138&vjs=3,Inhabitr,"Dallas, TX"
1835,IT Support Engineer,/rc/clk?jk=4136f4a156b84f74&fccid=8d734f8ee1a3425f&vjs=3,"Physician Partners of America, LLC","Fort Worth, TX 76244 (Heritage area)"
1836,Engineer I - Stormwater,/rc/clk?jk=48b2e45ce112d377&fccid=55dcf864adc56492&vjs=3,Freese & Nichols Inc,"Fort Worth, TX 76109 (Tcu-West Cliff area)"
1838,Product Engineer I,/rc/clk?jk=c106cacc71c6b6e4&fccid=4730d395dbdb7f3d&vjs=3,Leonardo DRS,"Dallas, TX 75243 (Northeast Dallas area)"
1840,BUSINESS MANAGER,/rc/clk?jk=f5d388902962d644&fccid=33fac48d55359688&vjs=3,HCL Americas,"Dallas County, TX"
1841,Network Admin,/rc/clk?jk=d957c531d0578bc4&fccid=2df6a1e69a70a1e7&vjs=3,Cognizant Technology Solutions,"Dallas, TX 75201"
1843,Program Analyst,/rc/clk?jk=2c623e10a70058cd&fccid=c3b8389ba1f05d96&vjs=3,US Department of the Army,"Fort Worth, TX"
1873,Project Manager,/rc/clk?jk=1230b320e55212fe&fccid=33fac48d55359688&vjs=3,HCL Americas,"Dallas County, TX"
1876,FPGA Engineer,/rc/clk?jk=7a9db6b7288c9579&fccid=65670702cc8dce3a&vjs=3,Talent 101,"Dallas, TX 75243 (Northeast Dallas area)"
1878,Project Engineer (Heavy Civil),/rc/clk?jk=b448a5b2e9b8b35b&fccid=b3e800746a0b3c7d&vjs=3,"Phillips & Jordan, Inc.","Dallas, TX"
1879,Technical Sales Engineer,/rc/clk?jk=ad532c829b0fdc1c&fccid=c96b6424c116c4f2&vjs=3,OPERATINGTECH,"Fort Worth, TX"
1880,Paralegal Specialist,/rc/clk?jk=55dcce36bc48a27b&fccid=c3b8389ba1f05d96&vjs=3,US Department of the Army,"Fort Worth, TX"
1886,Quality Engineer,/rc/clk?jk=3a36ab8d266c9160&fccid=bf9790625fff70a6&vjs=3,BEUMER Group,"Arlington, TX"
1891,FIELD SERVICE ENGINEER II- Texas,/rc/clk?jk=72e62ea06ab2c37f&fccid=ae1f4ce5b93a7d43&vjs=3,"Murata Machinery USA, Inc.","Dallas, TX"
1892,Logistics Specialist,/company/U.S.-Army/jobs/Logistic-Specialist-5811ac2cc6a904b2?fccid=c3b8389ba1f05d96&vjs=3,US Army,"Cedar Hill, TX 75104"
1893,Process Development Engineer - Analog Technology Development,/rc/clk?jk=cc420a629b7bad4c&fccid=07b74a82254ef712&vjs=3,Texas Instruments,"Dallas, TX (Lake Highlands area)"
1897,Bi-lingual (Japanese) Technical Support Engineer – IBM Cloud...,/rc/clk?jk=7cb07c13242e5838&fccid=de71a49b535e21cb&vjs=3,IBM,"Dallas, TX 75202 (City Center District area)"
1899,Civil / Structural Engineers,/rc/clk?jk=aceb1a61c5431f98&fccid=57f9c4793c59ea1f&vjs=3,Wave Groups,"Dallas, TX"
1901,Mechanical Project Engineer,/rc/clk?jk=01a82cd9bdd11e10&fccid=063bb9b0ab92a638&vjs=3,"EJES, Inc.","Dallas, TX 75243 (Northeast Dallas area)"
1903,HR Spec,/rc/clk?jk=788f156b3046f2ae&fccid=c3b8389ba1f05d96&vjs=3,US Department of the Army,"Fort Worth, TX"
1904,Hyperion HFM & HPR Configuration Engineer,/rc/clk?jk=97a01ae79c019097&fccid=9748044a4cf0349a&vjs=3,OnwardPath,"Dallas, TX"
1906,Cyber Security Engineer-TX,/rc/clk?jk=184d62b9d45b3947&fccid=e752d81fbc4f0ea0&vjs=3,VIKTech LLC,"Fort Worth, TX"
1907,"Software Developers, Applications",/rc/clk?jk=a0cae3b27cc44b58&fccid=3b96df6e879c3412&vjs=3,Numero Solutions,"Irving, TX"
1909,Survey Crew Instrument/Rodman,/company/JDJR-Engineers-&-Consultants/jobs/Survey-Crew-Instrument-Rodman-682827645970ba89?fccid=8e1e3ea45f7bb064&vjs=3,JDJR Engineers,"Irving, TX 75062 (McArthur area)"
1910,Drive Systems Design Engineer,/rc/clk?jk=c6095e4b57342585&fccid=0c201367cb03df15&vjs=3,Bell Textron Inc.,"Fort Worth, TX"
1912,Entry Level Bridge Engineer - Ft. Worth Job,/rc/clk?jk=f10ad70c532c2c3b&fccid=e6811c512b489250&vjs=3,Transystems,"Fort Worth, TX 76102"
1914,Patient relations & Financial/ scheduling co-ordinator,/company/serene-dental/jobs/Patient-Relation-Financial-2696498c01b06a5a?fccid=6fe4764789b3c522&vjs=3,Serene dental,"Colleyville, TX 76034"
1915,Technical Support Engineer 2,/rc/clk?jk=78bf3a1183a3b567&fccid=28d99c55a9ebe7b6&vjs=3,Fortinet,"Plano, TX 75093"
1917,Handling Qualities Engineer - (Ft Worth or Wichita),/rc/clk?jk=78a0157cf078d7c5&fccid=0c201367cb03df15&vjs=3,Bell Textron Inc.,"Fort Worth, TX"
1920,Cyber Security Engineer / Cloud IaC Engineer - IGNITE Gradua...,/rc/clk?jk=95b8b975bb7c8c1a&fccid=ee6a99db163236c2&vjs=3,Atos,"Irving, TX"
1921,CCSI Systems Engineer,/rc/clk?jk=2e123d125a67c040&fccid=e12568db331b1dfe&vjs=3,AlixPartners,"Dallas, TX 75201 (Oak Lawn area)"
1923,Associate Systems Engineer,/rc/clk?jk=62f96026c514177d&fccid=1f9d0530a51ff611&vjs=3,Finastra,"Plano, TX 75093"
1924,Cloud Infrastructure Engineer,/rc/clk?jk=db3d59c760379658&fccid=915f61fec1720c40&vjs=3,Maven Wave Partners,"Dallas, TX"
1925,Drive System Analysis Engineer,/rc/clk?jk=be69574ee5967ed3&fccid=0c201367cb03df15&vjs=3,Bell Textron Inc.,"Fort Worth, TX"
1927,Process Mechanical Drafter,/rc/clk?jk=8994751677fecdd5&fccid=120591398cf145cf&vjs=3,Carollo Engineers Inc.,"Dallas, TX 75254 (Far North area)"
1928,Civil Engineering - E.I.T. - Single Family Residential,/company/Shield-Engineering-Group/jobs/Civil-Engineering-ad693f67b89d9ac9?fccid=c58adba80c65e5a4&vjs=3,Shield Engineering Group,"Fort Worth, TX"
1930,Engineer I – Water/Wastewater Master Planning,/rc/clk?jk=a25d0f4c17a260d3&fccid=55dcf864adc56492&vjs=3,Freese & Nichols Inc,"Fort Worth, TX 76109 (Tcu-West Cliff area)"
1932,Data Scientist,/company/GradTests/jobs/Data-Scientist-a4093b6aacbfb4b0?fccid=3b57c72e54f9233d&vjs=3,GradTests (gradtests.com),"San Francisco, CA"
1933,Data Scientist,/company/Global-Fishing-Watch/jobs/Data-Scientist-6e7b4efe3821eb15?fccid=5bb6cefa221810e8&vjs=3,Global Fishing Watch,"Oakland, CA"
1934,Data Scientist,/rc/clk?jk=d147e71e874d603f&fccid=2a341562d64c7cdb&vjs=3,University of California San Francisco,"San Francisco, CA 94143 (Haight-Ashbury area)"
1935,Data Scientist,/rc/clk?jk=abd2767b432a9fbd&fccid=a1790d289d193f8b&vjs=3,FT Optimize,"Half Moon Bay, CA"
1936,Data scientist,/rc/clk?jk=cae371ba72637647&fccid=ab1f45b81c4d4c99&vjs=3,Avila Trading,"San Francisco, CA"
1937,"Data Scientist, Legal Policy & Economics",/rc/clk?jk=774e8ab55a4627fb&fccid=f766f8bfbc3effb7&vjs=3,Uber,"San Francisco, CA 94103 (South of Market area)"
1938,Data Scientist - Shop Recommendations,/rc/clk?jk=d9b4bd00ee5439bc&fccid=1c70eede37c5caee&vjs=3,Stitch Fix,"San Francisco, CA"
1939,Data Scientist,/rc/clk?jk=7ce9e0a3bb536d7a&fccid=2241d500446137f1&vjs=3,SentiLink,"San Francisco, CA 94103 (South of Market area)"
1940,Data Scientist,/rc/clk?jk=ecacf58f2f41884b&fccid=b6a22a06e345134a&vjs=3,Notion,"San Francisco, CA 94110 (Mission area)"
1941,Computer Vision Data Scientist,/rc/clk?jk=6b333a9a85fd7f7a&fccid=4195f1de5282d9c4&vjs=3,Enlitic,"San Francisco, CA 94080"
1942,Research Data Scientist,/rc/clk?jk=8e53e3d95a450cda&fccid=2a341562d64c7cdb&vjs=3,University of California San Francisco,"San Francisco, CA 94143 (Haight-Ashbury area)"
1943,Senior Data Analyst,/rc/clk?jk=88048763c4363fc3&fccid=9e7dc185cb656f55&vjs=3,Carta,"San Francisco, CA 94104 (Financial District area)"
1944,Data Scientist,/rc/clk?jk=851924f0d73de573&fccid=8e766de34b635e9e&vjs=3,Finrise,"Burlingame, CA 94010"
1945,Data Scientist,/rc/clk?jk=0b53b6007e1edb74&fccid=492d639d336fa9f3&vjs=3,Hive,"San Francisco, CA"
1946,Data Scientist,/rc/clk?jk=72c2186b16661b8e&fccid=f98377d49d210910&vjs=3,"Upstart Network, Inc.","San Mateo, CA"
1947,Biological Data Scientist,/rc/clk?jk=d4741f73485ccdb3&fccid=784082f692d9098a&vjs=3,Foresite Labs,"San Francisco, CA"
1948,Senior Biological Data Scientist in Immunology,/rc/clk?jk=37a89b9eb756e352&fccid=2a341562d64c7cdb&vjs=3,University of California San Francisco,"San Francisco, CA 94143 (Haight-Ashbury area)"
1949,"Machine Learning Engineer, Conversations",/rc/clk?jk=4ddacb215ee6689d&fccid=09abad886b83c501&vjs=3,Square,"Redwood City, CA"
1950,2020 PhD Data Scientist Internship - Uber Eats (San Francisc...,/rc/clk?jk=644853a97d3714fb&fccid=f766f8bfbc3effb7&vjs=3,Uber,"San Francisco, CA 94103 (South of Market area)"
1951,Data Scientist,/rc/clk?jk=8bc9b0fa9217923b&fccid=50a61f19a5b28415&vjs=3,C3.ai,"Redwood City, CA"
1952,Software Engineer - Applied ML and Data Science,/rc/clk?jk=1f1421aeeea453fc&fccid=3d0f7ba22a49432f&vjs=3,Databricks,"San Francisco, CA 94704"
1953,Data Scientist - Deep Learning,/rc/clk?jk=2210b42b7ff4b799&fccid=76d4cf3f28c81122&vjs=3,Natera,"San Carlos, CA 94070"
1954,2020 PhD University Graduate - Data Scientist - Uber Eats (S...,/rc/clk?jk=b6c42ba2365e239e&fccid=f766f8bfbc3effb7&vjs=3,Uber,"San Francisco, CA 94103 (South of Market area)"
1955,Data Research Scientists,/rc/clk?jk=7f11d3c06c2d1e5f&fccid=e191af3e4926af54&vjs=3,CyberCube,"San Francisco, CA 94108 (Downtown area)"
1956,Deep Learning Engineer,/rc/clk?jk=42acc724908306e1&fccid=bc360b3639999e01&vjs=3,Focal Systems,"Burlingame, CA 94010"
1957,Staff Machine Learning Engineer,/rc/clk?jk=29c4da0716f13869&fccid=3322e3b44a5a0777&vjs=3,Cruise,"San Francisco, CA 94103 (South of Market area)"
1958,Machine Learning/AI Researcher,/rc/clk?jk=ea5b37aab7018bdc&fccid=b3972362e0564834&vjs=3,SCOTTY,"San Francisco, CA"
1959,Computer Vision Intern - Deep Learning,/rc/clk?jk=eb69d1561ad0939c&fccid=b3583366108da475&vjs=3,Fyusion,"San Francisco, CA 94103 (Potrero Hill area)"
1960,Software Engineer (Machine Learning),/rc/clk?jk=216ad719c599ed16&fccid=f0f42cb8bb53c77f&vjs=3,Anyscale,"Berkeley, CA"
1961,Study Coordinator/Statistician,/rc/clk?jk=25b8f5c25d78c3ad&fccid=2a341562d64c7cdb&vjs=3,University of California San Francisco,"San Francisco, CA 94143 (Haight-Ashbury area)"
1962,NLP/NLU Software Engineer,/rc/clk?jk=3def9f8c6d3d3f6f&fccid=dbfc7d91b7f91213&vjs=3,Vectorspace AI,"San Francisco, CA"
1963,Software Engineer - NLP,/rc/clk?jk=254a5fd59c64f787&fccid=18e5a0a1132fa7b5&vjs=3,Golden,"San Francisco, CA"
1964,Lead Statistical Analyst,/rc/clk?jk=3bbc41be79f4fdcd&fccid=2a341562d64c7cdb&vjs=3,University of California San Francisco,"San Francisco, CA 94143 (Haight-Ashbury area)"
1965,NLP Engineer,/rc/clk?jk=7eef952887fdfb12&fccid=cb212f9b563bf78a&vjs=3,DeepScribe,"San Francisco, CA"
1966,"Software Engineer, NLP",/rc/clk?jk=8b5285136c6a2997&fccid=89f15f8fbcb9d345&vjs=3,Cresta,"San Francisco, CA (Russian Hill area)"
1967,Machine Learning Engineer,/rc/clk?jk=7a74c224f332aa98&fccid=4e42ec53f4b93e02&vjs=3,GSK,"San Francisco, CA"
1968,"Intern - Product Development - Global Clinical Operations, B...",/rc/clk?jk=7fce171542192079&fccid=2525cc4a9a704809&vjs=3,GENENTECH,"South San Francisco, CA 94080"
1969,AI/ML Engineer - NLP,/rc/clk?jk=504726025edd6bf5&fccid=4e42ec53f4b93e02&vjs=3,GSK,"San Francisco, CA"
1970,IT Support Business Analyst Intern - Diversity Programs,/rc/clk?jk=e1e8bd2b61bfd5e5&fccid=cd22d01053af7669&vjs=3,Oracle,"Belmont, CA 94065"
1971,Machine Learning Specialist,/rc/clk?jk=f373b69ea19b766c&fccid=0a30b1a1341d4225&vjs=3,SigOpt,"San Francisco, CA 94104 (Financial District area)"
1972,"Software Engineer, Machine Learning",/rc/clk?jk=40a6ca0f0b0a59de&fccid=89f15f8fbcb9d345&vjs=3,Cresta,"San Francisco, CA (Russian Hill area)"
1973,Staff Machine Learning Engineer,/rc/clk?jk=088c32bbcfc5d0a3&fccid=846be9e41351e832&vjs=3,Tapjoy,"San Francisco, CA 94104 (Financial District area)"
1974,"Scientist/Machine Learning Engineer, Applied Science",/rc/clk?jk=d009309d448c198e&fccid=ebaa8a50df7c2d2f&vjs=3,Amobee,"Redwood City, CA"
1975,Postdoctoral Scholar - Data Science Program - School of Info...,/rc/clk?jk=af853495468cd460&fccid=db52f1353185d77b&vjs=3,University of California Berkeley,"Berkeley, CA 94720"
1976,Deep Learning Research Engineer,/rc/clk?jk=a961418592085822&fccid=7535e96622ff54ff&vjs=3,Loom.ai,"San Francisco, CA"
1977,ML and NLP Consultant,/rc/clk?jk=f9dd011e68ee797f&fccid=abda7ea5c4bb6e2b&vjs=3,New Idea Engineering,"San Francisco Bay Area, CA"
1978,AI/ML Platform Engineer,/rc/clk?jk=c7039f64f8add92d&fccid=4e42ec53f4b93e02&vjs=3,GSK,"San Francisco, CA"
1979,Data Scientist,/rc/clk?jk=f45391a59a1f58c1&fccid=a59541d6da36c1b7&vjs=3,Bond Financial Technologies,"San Francisco, CA"
